gene_id,Exp_2_3,Neg_1_2
CELE_Y44E3B.1|zip-4,2662,2529
CELE_W01B11.5|pqn-72,207,166
CELE_W01B11.7|W01B11.7,0,0
CELE_W01B11.1|W01B11.1,0,0
CELE_W01B11.6|W01B11.6,962,1048
CELE_W01B11.3|nol-58,14876,14287
CELE_Y44E3A.2|ace-2,765,819
CELE_Y44E3A.3|trx-4,1466,1187
CELE_Y44E3A.4|cdap-2,3787,4070
CELE_W05F2.8|W05F2.8,33,30
CELE_W05F2.7|W05F2.7,156,181
CELE_W05F2.2|enu-3.4,126,80
CELE_Y44E3A.1|Y44E3A.1,236,258
CELE_Y44E3A.6|edc-4,6651,6723
CELE_W05F2.3|W05F2.3,20414,18816
CELE_W05F2.5|fbxa-203,397,351
CELE_W05F2.6|W05F2.6,3067,3338
CELE_W05F2.4|W05F2.4,1539,1365
CELE_W05F2.9|W05F2.9,0,0
CELE_F25F1.4|F25F1.4,0,0
CELE_F25F1.3|F25F1.3,0,0
CELE_K03E5.7|K03E5.7,0,0
CELE_K03E5.6|K03E5.6,0,0
CELE_K03E5.3|cdk-2,2699,2747
CELE_K03E5.2|clik-3,1016,783
CELE_K03E5.1|neto-1,39,39
CELE_Y47G6A.12|sep-1,9965,9462
CELE_Y47G6A.9|Y47G6A.9,1319,1133
CELE_Y47G6A.28|nefr-1,3197,3045
CELE_Y47G6A.13|Y47G6A.13,75,40
CELE_Y47G6A.11|msh-6,9565,9060
CELE_Y47G6A.14|Y47G6A.14,1371,1293
CELE_Y47G6A.10|spg-7,5447,5474
CELE_Y47G6A.36|Y47G6A.36,156,121
CELE_Y47G6A.15|Y47G6A.15,1559,367
CELE_Y47G6A.17|ccep-290,130,99
CELE_Y47G6A.8|crn-1,7116,6400
CELE_Y47G6A.37|Y47G6A.37,0,0
CELE_Y47G6A.7|Y47G6A.7,1520,1556
CELE_Y47G6A.18|Y47G6A.18,2461,2295
CELE_Y47G6A.38|Y47G6A.38,0,0
CELE_Y47G6A.6|pcaf-1,3283,3147
CELE_Y47G6A.19|Y47G6A.19,597,279
CELE_Y47G6A.5|Y47G6A.5,962,1022
CELE_Y47G6A.34|Y47G6A.34,0,0
CELE_Y47G6A.20|rnp-6,5863,5634
CELE_Y47G6A.4|rde-10,1875,1808
CELE_Y47G6A.21|Y47G6A.21,922,956
CELE_Y47G6A.27|miro-3,179,180
CELE_Y47G6A.22|Y47G6A.22,1560,1587
CELE_Y47G6A.3|Y47G6A.3,70,36
CELE_Y47G6A.35|Y47G6A.35,0,0
CELE_Y47G6A.33|Y47G6A.33,1335,1022
CELE_Y47G6A.23|lpd-3,5515,5259
CELE_Y47G6A.31|Y47G6A.31,258,204
CELE_Y47G6A.24|mis-12,1356,1289
CELE_Y47G6A.26|Y47G6A.26,30,20
CELE_Y47G6A.32|Y47G6A.32,47,51
CELE_T28F2.3|cah-6,129,90
CELE_T28F2.4|jmjc-1,903,811
CELE_T28F2.1|T28F2.1,0,0
CELE_T28F2.2|T28F2.2,413,408
CELE_Y47G6A.39|Y47G6A.39,0,0
CELE_Y47G6A.25|Y47G6A.25,2157,1986
CELE_Y47G6A.2|inx-22,4561,4348
CELE_Y47G6A.1|inx-21,1668,1735
CELE_T28F2.5|ccb-1,591,445
CELE_T28F2.6|col-50,107,63
CELE_T28F2.8|col-51,60,140
CELE_T28F2.7|acd-5,571,457
CELE_D1037.2|smp-2,2160,2290
CELE_D1037.3|ftn-2,13481,10000
CELE_H26D21.1|hus-1,985,1076
CELE_F21A9.3|linc-9,237,233
CELE_D1037.4|rab-8,3842,3836
CELE_D1037.1|D1037.1,2921,2920
CELE_D1037.5|ipla-4,37,44
CELE_H26D21.2|msh-2,5924,5621
CELE_F21A9.2|F21A9.2,177,193
CELE_F21A9.1|F21A9.1,45,54
CELE_T12F5.4|lin-59,4962,4923
CELE_Y8G1A.1|math-46,0,0
CELE_Y8G1A.3|Y8G1A.3,0,0
CELE_T12F5.1|sld-2,1923,1603
CELE_Y8G1A.2|inx-13,2281,1847
CELE_T12F5.3|glh-4,7905,6909
CELE_T12F5.2|T12F5.2,1190,1319
CELE_T12F5.5|larp-5,14665,15535
CELE_C32E8.12|C32E8.12,0,0
CELE_ZK770.1|asic-1,40,56
CELE_ZK770.3|inx-12,2553,2068
CELE_C32E8.6|acs-24,25,0
CELE_C32E8.13|C32E8.13,0,0
CELE_C32E8.7|ric-19,168,218
CELE_C32E8.5|pmlr-1,3687,3495
CELE_C32E8.4|C32E8.4,42,5
CELE_C32E8.3|tppp-1,2667,2241
CELE_C32E8.2|rpl-13,53138,51105
CELE_C32E8.1|C32E8.1,0,0
CELE_C32E8.9|C32E8.9,605,498
CELE_C32E8.8|ptr-2,12972,12455
CELE_C32E8.10|unc-11,4760,4967
CELE_C32E8.11|ubr-1,11547,12062
CELE_F53F10.5|npp-11,6209,5590
CELE_F53F10.7|F53F10.7,0,0
CELE_F53F10.4|unc-108,8824,8525
CELE_T03F1.5|gsp-4,296,78
CELE_T03F1.6|T03F1.6,503,550
CELE_F53F10.2|azin-1,12727,13529
CELE_F53F10.3|mpc-2,1336,1092
CELE_F53F10.8|F53F10.8,603,585
CELE_F53F10.1|F53F10.1,213,200
CELE_T03F1.11|T03F1.11,266,186
CELE_T03F1.7|tfbm-1,853,874
CELE_T03F1.8|guk-1,2130,2141
CELE_T03F1.9|hcp-4,8077,7494
CELE_T03F1.13|linc-63,30,31
CELE_T03F1.3|pgk-1,6400,6203
CELE_T03F1.2|coq-4,711,727
CELE_T03F1.10|clec-53,214,235
CELE_T03F1.1|uba-5,4438,4030
CELE_T03F1.12|T03F1.12,750,799
CELE_C50F2.3|syf-1,6666,6195
CELE_C50F2.11|21ur-13258,0,0
CELE_C50F2.5|C50F2.5,61,24
CELE_C50F2.2|C50F2.2,3486,3311
CELE_C50F2.10|abf-2,150,88
CELE_C50F2.9|abf-1,6,7
CELE_C50F2.4|C50F2.4,554,488
CELE_C50F2.12|C50F2.12,0,0
CELE_C50F2.7|C50F2.7,67,60
CELE_C50F2.8|magu-3,221,225
CELE_C50F2.6|fkb-5,2522,1688
CELE_T20F5.4|T20F5.4,690,568
CELE_T20F5.2|pbs-4,9645,7828
CELE_T20F5.3|mrrf-1,709,660
CELE_T20F5.8|T20F5.8,15,0
CELE_T20F5.5|T20F5.5,80,84
CELE_T20F5.6|T20F5.6,5879,5850
CELE_T20F5.7|T20F5.7,3392,3162
CELE_F47B3.4|F47B3.4,20,18
CELE_F47B3.3|F47B3.3,15,22
CELE_F47B3.6|F47B3.6,37,15
CELE_T21E3.1|egg-4,9570,9073
CELE_F47B3.7|F47B3.7,71,18
CELE_F47B3.2|F47B3.2,9,0
CELE_T21E3.3|lrp-2,4149,4228
CELE_F28H1.5|F28H1.5,12,0
CELE_F47B3.1|F47B3.1,35,0
CELE_F28H1.4|F28H1.4,179,113
CELE_F28H1.3|aars-2,19487,18016
CELE_F28H1.1|F28H1.1,1056,1062
CELE_F28H1.2|cpn-3,7443,5780
CELE_F55C7.7|unc-73,3972,3839
CELE_F55C7.2|F55C7.2,0,0
CELE_F55C7.8|21ur-15385,0,0
CELE_C24G7.2|acd-1,0,0
CELE_C24G7.4|acd-2,228,216
CELE_C09D1.1|unc-89,3473,2713
CELE_C09D1.5|C09D1.5,0,0
CELE_C09D1.4|C09D1.4,0,0
CELE_C09D1.3|21ur-14824,0,0
CELE_C24G7.6|C24G7.6,0,0
CELE_C09D1.2|clec-89,57,53
CELE_H31G24.3|H31G24.3,801,956
CELE_H31G24.4|cyb-2.2,12458,12294
CELE_E01A2.3|lin-44,75,66
CELE_E01A2.4|let-504,5876,5940
CELE_E01A2.10|poml-3,763,1009
CELE_E01A2.8|E01A2.8,10,10
CELE_R12E2.15|R12E2.15,375,94
CELE_R12E2.6|R12E2.6,7,5
CELE_R12E2.14|R12E2.14,254,94
CELE_R12E2.7|R12E2.7,366,103
CELE_R12E2.8|R12E2.8,56,67
CELE_R12E2.9|inx-15,1857,1300
CELE_E01A2.1|gclm-1,3663,2760
CELE_E01A2.2|srrt-1,12510,11928
CELE_E01A2.5|dph-6,850,718
CELE_E01A2.6|akir-1,6953,6599
CELE_E01A2.11|E01A2.11,3,6
CELE_E01A2.7|poml-2,185,127
CELE_R12E2.5|inx-16,1611,1321
CELE_R12E2.4|inx-17,809,561
CELE_R12E2.10|egg-5,10671,10133
CELE_R12E2.11|R12E2.11,2110,1989
CELE_R12E2.12|mrps-6,1707,1607
CELE_C18E3.6|cas-2,3295,3477
CELE_C18E3.5|snrp-40.2,1258,1219
CELE_C18E3.3|C18E3.3,875,939
CELE_C18E3.8|hop-1,1940,1733
CELE_R12E2.3|rpn-8,13428,12752
CELE_R12E2.17|R12E2.17,3,0
CELE_R12E2.13|R12E2.13,3125,2835
CELE_R12E2.2|suco-1,10563,12964
CELE_R12E2.1|kel-20,2503,2837
CELE_C18E3.7|ppw-1,10657,9728
CELE_C18E3.10|C18E3.10,0,0
CELE_C18E3.2|swsn-2.2,4776,4735
CELE_C18E3.1|C18E3.1,26,35
CELE_C18E3.9|melo-2,1928,1800
CELE_C43E11.5|C43E11.5,85,31
CELE_C43E11.6|nab-1,2124,1740
CELE_C43E11.7|ndx-7,1051,1004
CELE_C43E11.8|exoc-7,2948,2760
CELE_C43E11.4|tufm-2,3231,3076
CELE_C43E11.11|cogc-5,4735,4472
CELE_C43E11.12|C43E11.12,1479,1493
CELE_C43E11.3|met-1,7457,7073
CELE_C43E11.2|mus-81,2274,2258
CELE_C43E11.9|C43E11.9,1407,1288
CELE_C43E11.10|cdc-6,4669,4534
CELE_Y47D9A.4|Y47D9A.4,6,0
CELE_C43E11.1|acin-1,5918,5837
CELE_Y47D9A.6|linc-85,0,0
CELE_Y47D9A.2|scpl-3,913,925
CELE_Y47D9A.1|Y47D9A.1,5326,4670
CELE_ZK973.4|ZK973.4,0,0
CELE_ZK973.8|ZK973.8,119,99
CELE_ZK973.3|pdp-1,5118,5039
CELE_ZK973.9|ZK973.9,2377,2242
CELE_ZK973.10|lpd-5,4191,3718
CELE_ZK973.6|anc-1,20839,13479
CELE_ZK973.19|ZK973.19,0,0
CELE_ZK973.24|ZK973.24,0,0
CELE_ZK973.23|ZK973.23,0,0
CELE_ZK973.15|ZK973.15,0,0
CELE_ZK973.2|cec-10,6127,6146
CELE_ZK973.11|ZK973.11,2419,2111
CELE_ZK973.1|ZK973.1,11374,11152
CELE_T21E12.8|T21E12.8,0,3
CELE_T21E12.7|T21E12.7,0,0
CELE_T21E12.6|T21E12.6,0,0
CELE_C11D9.1|tiam-1,267,261
CELE_T21E12.4|dhc-1,17527,16983
CELE_C41D11.3|C41D11.3,4886,4758
CELE_C41D11.2|eif-3.H,5978,5452
CELE_C41D11.8|cps-6,1889,1862
CELE_C41D11.9|C41D11.9,775,903
CELE_C41D11.5|cmt-1,2886,2883
CELE_T01A4.7|linc-104,0,0
CELE_C41D11.7|eri-7,2725,2532
CELE_C41D11.1|eri-6,807,733
CELE_Y119C1B.6|nssp-3,52,77
CELE_Y119C1B.12|Y119C1B.12,12,0
CELE_Y119C1B.5|rnf-145,1753,1791
CELE_T01A4.8|T01A4.8,0,0
CELE_T01A4.5|T01A4.5,0,0
CELE_T01A4.6|T01A4.6,0,0
CELE_T01A4.1|gcy-28,7533,6852
CELE_Y119C1B.4|mrpl-19,1316,1192
CELE_Y119C1B.3|Y119C1B.3,37,0
CELE_Y119C1B.9|zig-9,951,1112
CELE_Y119C1B.1|Y119C1B.1,16,0
CELE_Y119C1B.10|Y119C1B.10,743,618
CELE_Y119C1B.8|bet-1,7253,7435
CELE_D1007.15|D1007.15,837,876
CELE_D1007.1|ceh-17,22,21
CELE_D1007.14|pqn-24,1021,845
CELE_D1007.13|idpp-10,32,17
CELE_D1007.2|col-52,0,0
CELE_D1007.3|D1007.3,135,98
CELE_D1007.18|nssp-4,38,28
CELE_D1007.5|tmem-39,2951,2731
CELE_D1007.22|D1007.22,0,0
CELE_D1007.20|D1007.20,0,0
CELE_D1007.17|mir-353,0,0
CELE_D1007.4|D1007.4,676,654
CELE_D1007.6|rps-10,39157,39948
CELE_D1007.12|rpl-24,53997,50039
CELE_D1007.10|D1007.10,722,782
CELE_D1007.19|nssp-5,50,44
CELE_D1007.7|nrd-1,5130,5578
CELE_D1007.16|eaf-1,4274,3810
CELE_D1007.8|D1007.8,1061,830
CELE_C44E4.5|C44E4.5,2750,2833
CELE_C44E4.1|ubr-4,8751,8934
CELE_C46H11.6|C46H11.6,20,0
CELE_C46H11.7|C46H11.7,35,19
CELE_C46H11.12|C46H11.12,0,0
CELE_C46H11.8|phat-1,63,26
CELE_C46H11.13|anr-10,0,0
CELE_C46H11.9|phat-2,206,88
CELE_C46H11.4|lfe-2,1433,1446
CELE_C46H11.2|C46H11.2,692,453
CELE_C46H11.10|C46H11.10,68,86
CELE_C46H11.11|fhod-1,2450,1252
CELE_C30F8.6|C30F8.6,3,0
CELE_C30F8.4|kin-32,1152,1290
CELE_C30F8.5|C30F8.5,0,0
CELE_C30F8.2|vha-16,16532,11497
CELE_Y110A7A.23|Y110A7A.23,0,0
CELE_Y110A7A.22|21ur-11275,0,0
CELE_C30F8.3|C30F8.3,23,25
CELE_Y110A7A.20|ift-20,17,0
CELE_Y110A7A.12|spe-5,700,692
CELE_Y110A7A.13|chp-1,2865,2840
CELE_Y110A7A.14|pas-3,14402,13683
CELE_Y110A7A.11|use-1,1119,1028
CELE_Y110A7A.10|aap-1,3414,3457
CELE_Y110A7A.21|Y110A7A.21,280,269
CELE_Y110A7A.15|Y110A7A.15,2797,2369
CELE_Y110A7A.16|elpc-1,4417,4455
CELE_Y110A7A.9|Y110A7A.9,6432,6135
CELE_Y110A7A.17|mat-1,10332,9651
CELE_C44E4.10|C44E4.10,0,0
CELE_B0041.9|B0041.9,0,0
CELE_B0041.10|B0041.10,0,0
CELE_T04D1.6|21ur-12047,0,0
CELE_T04D1.7|linc-39,0,0
CELE_T04D1.5|mir-244,0,0
CELE_C10H11.6|ugt-26,564,268
CELE_C10H11.5|ugt-27,0,0
CELE_C10H11.11|C10H11.11,0,0
CELE_C10H11.12|C10H11.12,0,0
CELE_C10H11.14|C10H11.14,0,0
CELE_F54D7.8|F54D7.8,0,0
CELE_F54D7.9|F54D7.9,0,0
CELE_F54D7.3|gnrr-1,0,0
CELE_F57C9.4|F57C9.4,4595,4344
CELE_F57C9.1|pdxk-1,1903,1671
CELE_C01F4.6|C01F4.6,0,0
CELE_C01F4.7|C01F4.7,0,0
CELE_C01F4.4|C01F4.4,0,0
CELE_C01F4.5|C01F4.5,0,0
CELE_C01F4.8|C01F4.8,0,0
CELE_C01F4.9|C01F4.9,0,0
CELE_F25F8.6|F25F8.6,0,0
CELE_F25F8.5|F25F8.5,0,0
CELE_F25F8.4|21ur-14928,0,0
CELE_F25F8.3|21ur-10520,0,0
CELE_W03G9.9|W03G9.9,0,0
CELE_W03G9.11|W03G9.11,0,0
CELE_C44E4.4|ssb-1,11376,10953
CELE_C44E4.6|acbp-1,8974,5261
CELE_C44E4.3|got-2.1,3254,3429
CELE_Y119C1A.1|Y119C1A.1,3065,3054
CELE_B0041.3|lmd-2,321,332
CELE_B0041.4|rpl-4,77357,82667
CELE_B0041.8|B0041.8,3451,2882
CELE_B0041.5|B0041.5,3264,3188
CELE_B0041.6|ptps-1,645,233
CELE_B0041.2|ain-2,12264,11228
CELE_B0041.11|B0041.11,663,638
CELE_B0041.7|xnp-1,6934,6855
CELE_T04D1.3|unc-57,5908,5268
CELE_T04D1.2|T04D1.2,68,50
CELE_T04D1.4|chd-7,11127,11228
CELE_W09C3.4|W09C3.4,1366,1293
CELE_W09C3.6|gsp-3,397,134
CELE_W09C3.2|W09C3.2,36,0
CELE_W09C3.7|W09C3.7,656,688
CELE_W09C3.8|W09C3.8,14,0
CELE_W09C3.1|W09C3.1,153,105
CELE_C10H11.7|C10H11.7,48,11
CELE_C10H11.4|ugt-28,416,358
CELE_C10H11.3|ugt-25,1406,621
CELE_C10H11.8|mlst-8,2427,2437
CELE_C10H11.9|let-502,13112,12663
CELE_C10H11.1|viln-1,3831,3812
CELE_C10H11.10|kca-1,6004,5670
CELE_M04F3.6|M04F3.6,1067,987
CELE_M04F3.3|kin-35,272,319
CELE_M04F3.2|M04F3.2,445,497
CELE_M04F3.7|M04F3.7,48,35
CELE_M04F3.1|rpa-2,12404,10904
CELE_M04F3.4|M04F3.4,1017,1046
CELE_M04F3.5|M04F3.5,3734,3746
CELE_F54D7.6|rpl-41.1,3087,2784
CELE_F54D7.7|rpl-41.2,47125,40554
CELE_F54D7.4|zig-7,1751,1823
CELE_F54D7.2|ept-1,6505,6212
CELE_F57C9.6|F57C9.6,28,40
CELE_F57C9.7|tofu-4,879,648
CELE_F57C9.5|htp-3,4506,4730
CELE_F57C9.3|glo-2,251,166
CELE_F57C9.2|clec-90,621,604
CELE_C01F4.2|rga-6,128,131
CELE_F25F8.1|F25F8.1,440,414
CELE_F25F8.2|glc-2,429,494
CELE_F21F3.4|F21F3.4,645,693
CELE_F21F3.5|unc-38,126,52
CELE_F21F3.3|icmt-1,83,60
CELE_F21F3.2|F21F3.2,30,0
CELE_F21F3.1|pgal-1,2105,2014
CELE_F21F3.6|F21F3.6,10829,11662
CELE_F21F3.7|F21F3.7,1059,968
CELE_F28B3.8|imb-1,9758,9113
CELE_F28B3.5|mfsd-13.1,2772,2661
CELE_F28B3.9|acl-11,1008,1065
CELE_F28B3.4|dip-2,7091,6939
CELE_F28B3.10|F28B3.10,1669,1569
CELE_F28B3.6|F28B3.6,1391,1348
CELE_F28B3.7|him-1,12445,11753
CELE_W03G9.8|mzt-1,1340,1260
CELE_W03G9.3|enu-3.3,1094,954
CELE_W03G9.2|pid-4,1846,1866
CELE_W03G9.4|app-1,12722,11633
CELE_W03G9.5|W03G9.5,29,0
CELE_W03G9.1|snf-1,2314,2311
CELE_W03G9.10|W03G9.10,9,0
CELE_W03G9.6|paf-1,23,0
CELE_F54C1.5|dyf-1,86,0
CELE_F54C1.3|mes-3,4199,4214
CELE_F54C1.2|dom-3,1241,1309
CELE_F54C1.8|F54C1.8,20,0
CELE_F54C1.9|sst-20,73,21
CELE_F54C1.1|F54C1.1,40,0
CELE_F54C1.6|F54C1.6,21,15
CELE_F54C1.7|pat-10,28577,21555
CELE_Y110A7A.5|mtm-1,1580,1579
CELE_Y110A7A.8|prp-31,7478,6821
CELE_Y110A7A.7|Y110A7A.7,704,716
CELE_Y110A7A.6|pfkb-1.1,7524,7252
CELE_Y110A7A.4|tyms-1,3920,3663
CELE_Y110A7A.24|Y110A7A.24,20,10
CELE_Y110A7A.3|unc-63,227,174
CELE_Y110A7A.2|trf-2,0,0
CELE_Y110A7A.18|ppw-2,3221,2931
CELE_Y110A7A.19|let-630,3485,3423
CELE_F56A3.5|bro-1,149,85
CELE_C32E12.8|C32E12.8,0,0
CELE_C32E12.2|pde-5,35,0
CELE_C32E12.3|osr-1,240,106
CELE_F56A3.1|fncm-1,1887,1883
CELE_C32E12.7|C32E12.7,0,0
CELE_C32E12.5|sem-2,1319,1013
CELE_C32E12.4|C32E12.4,913,1395
CELE_C32E12.1|C32E12.1,36,0
CELE_B0261.4|mrpl-47,1952,2162
CELE_Y110A7A.1|hcp-6,7688,7373
CELE_F56A3.4|spd-5,15026,14229
CELE_F56A3.3|npp-6,8688,7854
CELE_F56A3.2|slx-1,3179,3069
CELE_B0261.6|B0261.6,146,46
CELE_B0261.2|let-363,11088,11633
CELE_B0261.5|B0261.5,12,0
CELE_B0261.1|vep-1,4300,4286
CELE_B0261.8|B0261.8,617,484
CELE_B0261.9|B0261.9,8,0
CELE_B0261.7|B0261.7,6499,6415
CELE_C01G8.1|C01G8.1,8206,7604
CELE_C01G8.2|cln-3.2,951,1110
CELE_C01G8.3|dhs-1,3512,3310
CELE_C01G8.6|hpo-32,1809,1854
CELE_C01G8.4|dnj-4,964,1075
CELE_C01G8.5|erm-1,18094,14953
CELE_F48C1.2|fbxa-145,145,127
CELE_F48C1.1|aman-3,977,451
CELE_F48C1.11|F48C1.11,10,11
CELE_F48C1.7|spe-11,132,62
CELE_F48C1.9|F48C1.9,216,155
CELE_F48C1.8|F48C1.8,34,26
CELE_F55A12.18|F55A12.18,0,18
CELE_F55A12.11|F55A12.11,0,0
CELE_F55A12.7|apm-1,1545,1292
CELE_C01G8.9|let-526,17094,17572
CELE_F48C1.3|F48C1.3,0,0
CELE_F48C1.13|F48C1.13,0,0
CELE_F48C1.12|F48C1.12,2,0
CELE_F48C1.5|F48C1.5,1155,1197
CELE_F48C1.6|F48C1.6,1975,1788
CELE_F55A12.17|anr-38,0,0
CELE_F55A12.5|F55A12.5,5436,5281
CELE_F55A12.8|nath-10,2712,2831
CELE_F55A12.4|dhs-2,508,804
CELE_F55A12.14|F55A12.14,0,0
CELE_F55A12.12|F55A12.12,0,0
CELE_F55A12.2|F55A12.2,751,727
CELE_F55A12.3|ppk-1,4892,4629
CELE_F55A12.10|zhp-1,747,770
CELE_F55A12.1|wago-2,6849,6235
CELE_C24A11.10|21ur-14736,0,0
CELE_F55A12.9|tent-5,5091,4416
CELE_C24A11.9|coq-1,1574,1418
CELE_C24A11.11|C24A11.11,0,0
CELE_C24A11.12|C24A11.12,0,0
CELE_C24A11.1|C24A11.1,83,28
CELE_C24A11.8|frm-4,6058,6050
CELE_C30H7.2|erp-44.1,4770,4107
CELE_F27C1.6|utp-14,3648,3497
CELE_F27C1.4|F27C1.4,250,310
CELE_F27C1.3|F27C1.3,22,0
CELE_F27C1.7|atp-3,20286,19374
CELE_F27C1.2|F27C1.2,6345,6775
CELE_F27C1.8|dpy-5,2896,671
CELE_F27C1.13|F27C1.13,0,0
CELE_F27C1.11|F27C1.11,61,0
CELE_F27C1.1|F27C1.1,409,150
CELE_T05E8.1|ferl-1,210,160
CELE_T05E8.2|hil-8,94,108
CELE_C09D4.9|C09D4.9,10,0
CELE_C09D4.3|C09D4.3,122,47
CELE_C09D4.2|C09D4.2,1196,1119
CELE_C09D4.1|C09D4.1,312,337
CELE_F59A3.3|mrpl-24,1563,1547
CELE_F59A3.4|zipt-11,3569,3298
CELE_C09D4.7|21ur-12380,0,0
CELE_T05E8.3|let-355,4586,4421
CELE_C09D4.4|C09D4.4,4597,3822
CELE_C09D4.5|rpl-19,51517,50080
CELE_F59A3.6|rpa-4,1722,1592
CELE_F59A3.13|F59A3.13,12,0
CELE_F59A3.2|F59A3.2,1200,1224
CELE_F59A3.12|F59A3.12,2004,2013
CELE_F59A3.9|pup-3,467,555
CELE_F59A3.1|cpd-1,1995,1803
CELE_F59A3.8|F59A3.8,33,0
CELE_M01A10.2|tom-1,1166,1333
CELE_M01A10.6|21ur-13147,0,0
CELE_M01A10.3|ostd-1,8461,7700
CELE_M01A10.1|fubl-4,2342,2097
CELE_M01E11.4|pqn-52,9925,9149
CELE_M01E11.5|cey-3,33054,29741
CELE_M01E11.3|rmh-1,2048,2336
CELE_M01E11.6|klp-15,7250,6951
CELE_F46F11.4|ubl-5,1209,888
CELE_M01E11.9|M01E11.9,0,0
CELE_M01E11.8|21ur-9108,0,0
CELE_M01E11.2|ctnb-1,4301,3917
CELE_M01E11.1|M01E11.1,1289,1075
CELE_M01E11.7|tns-1,2300,1354
CELE_F46F11.5|vha-10,9141,5742
CELE_F46F11.9|trpp-8,3741,3798
CELE_F46F11.12|F46F11.12,3,0
CELE_F46F11.6|xrep-4,4687,4554
CELE_F46F11.1|F46F11.1,4906,4953
CELE_F46F11.2|cey-2,99206,98053
CELE_F46F11.7|F46F11.7,475,498
CELE_F46F11.10|trmt-10C.1,601,516
CELE_F46F11.8|F46F11.8,2483,2350
CELE_F55F8.7|F55F8.7,54,0
CELE_F55F8.1|ptr-10,211,166
CELE_M01A12.4|M01A12.4,0,22
CELE_M01A12.1|col-53,57,37
CELE_F55F8.2|F55F8.2,3229,3187
CELE_F55F8.3|F55F8.3,2561,2320
CELE_F55F8.4|cir-1,4801,4423
CELE_F55F8.5|wdr-12,2898,2728
CELE_F55F8.6|mff-2,1850,1630
CELE_F55F8.9|zipt-2.4,4187,3562
CELE_T19B4.5|T19B4.5,5050,4365
CELE_T19B4.4|dnj-21,599,503
CELE_T19B4.3|aprt-1,1953,1742
CELE_T19B4.7|unc-40,10392,9894
CELE_T19B4.1|pamn-1,1247,1207
CELE_F56H1.8|21ur-14650,0,0
CELE_C04F1.1|C04F1.1,43,15
CELE_C04F1.5|C04F1.5,0,0
CELE_C04F1.4|C04F1.4,0,0
CELE_C04F1.3|lim-7,578,447
CELE_F56H1.9|21ur-15563,0,0
CELE_T19B4.2|npp-7,20549,20770
CELE_F56H1.4|rpt-5,13992,13594
CELE_F56H1.6|rad-8,2085,2048
CELE_T22E7.1|lron-8,357,322
CELE_F56H1.1|che-14,187,145
CELE_F56H1.5|ccpp-1,4619,4497
CELE_F56H1.7|oxy-5,2863,2493
CELE_B0414.3|hil-5,10341,9717
CELE_B0414.9|21ur-14150,0,0
CELE_B0414.2|rnt-1,74,82
CELE_B0414.5|cpb-3,9130,9230
CELE_B0414.6|glh-3,3004,3138
CELE_C32F10.6|nhr-2,1712,1294
CELE_B0414.1|srz-4,0,0
CELE_B0414.7|mtk-1,5321,5783
CELE_B0414.8|vps-51,3710,3547
CELE_C32F10.2|lin-35,7129,6691
