gene_id,Exp_2_3,Neg_1_2
CELE_Y105C5B.134|21ur-4289,0,0
CELE_Y105C5B.1035|21ur-8810,0,0
CELE_Y105C5B.1275|21ur-14504,0,0
CELE_Y105C5B.643|21ur-10634,0,0
CELE_Y105C5B.646|21ur-6535,0,0
CELE_Y105C5B.1245|21ur-12370,0,0
CELE_Y105C5B.162|21ur-4739,0,0
CELE_Y105C5B.535|21ur-2376,0,0
CELE_Y105C5B.702|21ur-8573,0,0
CELE_Y105C5B.706|21ur-8138,0,0
CELE_Y105C5B.1079|21ur-9614,0,0
CELE_Y105C5B.228|21ur-69,0,0
CELE_Y105C5B.926|21ur-5744,0,0
CELE_Y105C5B.1167|21ur-6339,0,0
CELE_Y105C5B.615|21ur-7604,0,0
CELE_Y105C5B.799|21ur-12124,0,0
CELE_Y105C5B.566|21ur-1547,0,0
CELE_Y105C5B.805|21ur-6943,0,0
CELE_Y105C5B.841|21ur-6682,0,0
CELE_Y105C5B.758|21ur-7735,0,0
CELE_Y105C5B.1241|21ur-12611,0,0
CELE_Y105C5B.368|21ur-1569,0,0
CELE_Y105C5B.1002|21ur-15015,0,0
CELE_Y105C5B.46|21ur-1740,0,0
CELE_Y105C5B.1121|21ur-8786,0,0
CELE_Y105C5B.1179|21ur-5503,0,0
CELE_Y105C5B.108|21ur-1187,0,0
CELE_Y105C5B.506|21ur-2052,0,0
CELE_Y105C5B.458|21ur-54,0,0
CELE_Y105C5B.1347|21ur-10374,0,0
CELE_Y105C5B.357|21ur-2311,0,0
CELE_Y105C5B.306|21ur-4162,0,0
CELE_Y105C5B.688|21ur-15096,0,0
CELE_Y105C5B.402|21ur-2610,0,0
CELE_Y105C5B.1263|21ur-7556,0,0
CELE_Y105C5B.1059|21ur-5757,0,0
CELE_Y105C5B.1354|21ur-13893,0,0
CELE_Y105C5B.828|21ur-15454,0,0
CELE_Y105C5B.461|21ur-3815,0,0
CELE_Y105C5B.1097|21ur-6121,0,0
CELE_Y105C5B.1106|21ur-14001,0,0
CELE_Y105C5B.704|21ur-6327,0,0
CELE_Y105C5B.314|21ur-161,0,0
CELE_Y105C5B.1040|21ur-12319,0,0
CELE_Y105C5B.520|21ur-1240,0,0
CELE_Y105C5B.385|21ur-4355,0,0
CELE_Y105C5B.94|21ur-1835,0,0
CELE_Y105C5B.947|21ur-9529,0,0
CELE_Y105C5B.1039|21ur-13503,0,0
CELE_Y105C5B.959|21ur-9522,0,0
CELE_Y105C5B.792|21ur-10760,0,0
CELE_Y105C5B.589|21ur-4238,0,0
CELE_Y105C5B.431|21ur-2789,0,0
CELE_Y105C5B.62|21ur-3577,0,0
CELE_Y105C5B.845|21ur-12409,0,0
CELE_Y105C5B.277|21ur-3152,0,0
CELE_Y105C5B.1158|21ur-6033,0,0
CELE_Y105C5B.669|21ur-14711,0,0
CELE_Y105C5B.1127|21ur-9357,0,0
CELE_Y105C5B.965|21ur-8845,0,0
CELE_Y105C5B.1157|21ur-7235,0,0
CELE_Y105C5B.1193|21ur-6453,0,0
CELE_Y105C5B.235|21ur-2059,0,0
CELE_Y105C5B.113|21ur-1460,0,0
CELE_Y105C5B.7|Y105C5B.7,0,0
CELE_Y105C5B.826|21ur-15668,0,0
CELE_Y105C5B.1231|21ur-9448,0,0
CELE_Y105C5B.678|21ur-5942,0,0
CELE_Y105C5B.656|21ur-12704,0,0
CELE_Y105C5B.1380|21ur-13824,0,0
CELE_Y105C5B.961|21ur-10965,0,0
CELE_Y105C5B.137|21ur-4062,0,0
CELE_Y105C5B.1030|21ur-9412,0,0
CELE_Y105C5B.495|21ur-3851,0,0
CELE_Y105C5B.1367|21ur-12601,0,0
CELE_Y105C5B.771|21ur-8929,0,0
CELE_Y105C5B.708|21ur-6840,0,0
CELE_Y105C5B.118|21ur-4004,0,0
CELE_Y105C5B.877|21ur-11965,0,0
CELE_Y105C5B.1016|21ur-11899,0,0
CELE_Y105C5B.703|21ur-5822,0,0
CELE_Y105C5B.1278|21ur-6949,0,0
CELE_Y105C5B.57|21ur-4985,0,0
CELE_Y105C5B.141|21ur-3546,0,0
CELE_Y105C5B.1131|21ur-9393,0,0
CELE_Y105C5B.1401|21ur-9160,0,0
CELE_Y105C5B.457|21ur-4323,0,0
CELE_Y105C5B.778|21ur-10519,0,0
CELE_Y105C5B.1343|21ur-8820,0,0
CELE_Y105C5B.346|21ur-1998,0,0
CELE_Y105C5B.75|21ur-2945,0,0
CELE_Y105C5B.1299|21ur-13098,0,0
CELE_Y105C5B.268|21ur-1361,0,0
CELE_Y105C5B.100|21ur-2442,0,0
CELE_Y105C5B.120|21ur-2731,0,0
CELE_Y105C5B.763|21ur-6181,0,0
CELE_Y105C5B.1177|21ur-13660,0,0
CELE_Y105C5B.359|21ur-3050,0,0
CELE_Y105C5B.1272|21ur-9981,0,0
CELE_Y105C5B.846|21ur-12312,0,0
CELE_Y105C5B.983|21ur-12842,0,0
CELE_Y105C5B.326|21ur-2341,0,0
CELE_Y105C5B.721|21ur-9422,0,0
CELE_Y105C5B.1293|21ur-15427,0,0
CELE_Y105C5B.652|21ur-6087,0,0
CELE_Y105C5B.1093|21ur-11951,0,0
CELE_Y105C5B.142|21ur-182,0,0
CELE_Y105C5B.538|21ur-4050,0,0
CELE_Y105C5B.1323|21ur-10265,0,0
CELE_Y105C5B.553|21ur-3901,0,0
CELE_Y105C5B.1356|21ur-6618,0,0
CELE_Y105C5B.10|srv-16,0,0
CELE_Y105C5B.T1|Y105C5B.t1,0,0
CELE_Y105C5B.680|21ur-10803,0,0
CELE_Y105C5B.T3|Y105C5B.t3,0,0
CELE_Y105C5B.T2|Y105C5B.t2,0,0
CELE_Y105C5B.1184|21ur-10553,0,0
CELE_Y105C5B.1181|21ur-14143,0,0
CELE_Y105C5B.659|21ur-7618,0,0
CELE_Y105C5B.39|21ur-2876,0,0
CELE_Y105C5B.709|21ur-13840,0,0
CELE_Y105C5B.140|21ur-1836,0,0
CELE_Y105C5B.779|21ur-10673,0,0
CELE_Y105C5B.832|21ur-14262,0,0
CELE_Y105C5B.713|21ur-5812,0,0
CELE_Y105C5B.671|21ur-10287,0,0
CELE_Y105C5B.454|21ur-1144,0,0
CELE_Y105C5B.1289|21ur-11247,0,0
CELE_Y105C5B.977|21ur-8168,0,0
CELE_Y105C5B.653|21ur-8773,0,0
CELE_Y105C5B.775|21ur-7413,0,0
CELE_Y105C5B.1070|21ur-7821,0,0
CELE_Y105C5B.819|21ur-13758,0,0
CELE_Y105C5B.290|21ur-1218,0,0
CELE_Y105C5B.503|21ur-4023,0,0
CELE_Y105C5B.339|21ur-4872,0,0
CELE_Y105C5B.1388|21ur-12041,0,0
CELE_Y105C5B.670|21ur-9906,0,0
CELE_Y105C5B.557|21ur-4911,0,0
CELE_Y105C5B.639|21ur-12480,0,0
CELE_Y105C5B.1022|21ur-11909,0,0
CELE_Y105C5B.814|21ur-7283,0,0
CELE_Y105C5B.866|21ur-11087,0,0
CELE_Y105C5B.333|21ur-3743,0,0
CELE_Y105C5B.98|21ur-3635,0,1
CELE_Y105C5B.1403|21ur-11834,0,0
CELE_Y105C5B.661|21ur-9679,0,0
CELE_Y105C5B.580|21ur-353,0,0
CELE_Y105C5B.237|21ur-490,0,0
CELE_Y105C5B.88|21ur-2319,0,0
CELE_Y105C5B.849|21ur-8174,0,0
CELE_Y105C5B.476|21ur-3141,0,0
CELE_Y105C5B.600|21ur-4838,0,0
CELE_Y105C5B.933|21ur-15142,0,0
CELE_Y105C5B.556|21ur-792,0,0
CELE_Y105C5B.1337|21ur-6184,0,0
CELE_Y105C5B.944|21ur-14609,0,0
CELE_Y105C5B.660|21ur-11175,0,0
CELE_Y105C5B.738|21ur-10170,0,0
CELE_Y105C5B.32|21ur-3449,0,0
CELE_Y105C5B.573|21ur-721,0,0
CELE_Y105C5B.446|21ur-217,0,0
CELE_Y105C5B.148|21ur-1209,0,0
CELE_Y105C5B.234|21ur-1839,0,0
CELE_Y105C5B.979|21ur-6362,0,0
CELE_Y105C5B.221|21ur-1927,0,0
CELE_Y105C5B.269|21ur-5447,0,0
CELE_Y105C5B.729|21ur-11319,0,0
CELE_Y105C5B.1317|21ur-12396,0,0
CELE_Y105C5B.1407|21ur-10938,0,0
CELE_Y105C5B.1187|21ur-7294,0,0
CELE_Y105C5B.123|21ur-876,0,0
CELE_Y105C5B.1288|21ur-14018,0,0
CELE_Y105C5B.1250|21ur-11309,0,0
CELE_Y105C5B.1155|21ur-8582,0,0
CELE_Y105C5B.1370|21ur-13769,0,0
CELE_Y105C5B.354|21ur-117,0,0
CELE_Y105C5B.317|21ur-3975,0,0
CELE_Y105C5B.400|21ur-1643,0,0
CELE_Y105C5B.795|21ur-12921,0,0
CELE_Y105C5B.844|21ur-13924,0,0
CELE_Y105C5B.117|21ur-2030,0,0
CELE_Y105C5B.811|21ur-7291,0,0
CELE_Y105C5B.1396|21ur-6231,0,0
CELE_Y105C5B.1026|21ur-8640,0,0
CELE_Y105C5B.1223|21ur-11591,0,0
CELE_Y105C5B.477|21ur-2626,0,0
CELE_Y105C5B.376|21ur-1469,0,0
CELE_Y105C5B.442|21ur-4959,0,0
CELE_Y105C5B.760|21ur-7786,0,0
CELE_Y105C5B.302|21ur-2100,0,0
CELE_Y105C5B.562|21ur-3435,0,0
CELE_Y105C5B.901|21ur-15159,0,0
CELE_Y105C5B.937|21ur-6708,0,0
CELE_Y105C5B.93|21ur-692,0,0
CELE_Y105C5B.1160|21ur-15521,0,0
CELE_Y105C5B.835|21ur-15699,0,0
CELE_Y105C5B.905|21ur-15612,0,0
CELE_Y105C5B.211|21ur-1444,0,0
CELE_Y105C5B.873|21ur-5557,0,0
CELE_Y105C5B.1285|21ur-9186,0,0
CELE_Y105C5B.757|21ur-8179,0,0
CELE_Y105C5B.474|21ur-1636,0,0
CELE_Y105C5B.780|21ur-10318,0,0
CELE_Y105C5B.155|21ur-4398,0,0
CELE_Y105C5B.194|21ur-1905,0,0
CELE_Y105C5B.415|21ur-614,0,0
CELE_Y105C5B.734|21ur-15603,0,0
CELE_Y105C5B.500|21ur-3840,0,0
CELE_Y105C5B.891|21ur-10260,0,0
CELE_Y105C5B.892|21ur-6288,0,0
CELE_Y105C5B.37|21ur-2563,0,0
CELE_Y105C5B.280|21ur-3609,0,0
CELE_Y105C5B.672|21ur-11306,0,0
CELE_Y105C5B.1102|21ur-7939,0,0
CELE_Y105C5B.620|21ur-12723,0,0
CELE_Y105C5B.514|21ur-1567,0,0
CELE_Y105C5B.1233|21ur-14668,0,0
CELE_Y105C5B.177|21ur-5236,0,0
CELE_Y105C5B.1004|21ur-12839,0,0
CELE_Y105C5B.1189|21ur-5747,0,0
CELE_Y105C5B.482|21ur-2222,0,0
CELE_Y105C5B.876|21ur-13181,0,0
CELE_Y105C5B.372|21ur-5139,0,0
CELE_Y105C5B.347|21ur-3275,0,0
CELE_Y105C5B.309|21ur-4980,0,0
CELE_Y105C5B.797|21ur-7095,0,0
CELE_Y105C5B.1015|21ur-9400,0,0
CELE_Y105C5B.523|21ur-2491,0,0
CELE_Y105C5B.1149|21ur-11885,0,0
CELE_Y105C5B.609|21ur-3063,0,0
CELE_Y105C5B.1318|21ur-9385,0,0
CELE_Y105C5B.158|21ur-2703,0,0
CELE_Y105C5B.539|21ur-2605,0,0
CELE_Y105C5B.81|21ur-3570,0,0
CELE_Y105C5B.628|21ur-7480,0,0
CELE_Y105C5B.1041|21ur-6042,0,0
CELE_Y105C5B.596|21ur-5232,0,0
CELE_Y105C5B.1036|21ur-6445,0,0
CELE_Y105C5B.1408|21ur-13903,0,0
CELE_Y105C5B.56|21ur-2725,0,0
CELE_Y105C5B.881|21ur-15658,0,0
CELE_Y105C5B.651|21ur-11575,0,0
CELE_Y105C5B.1228|21ur-12238,0,0
CELE_Y105C5B.528|21ur-3093,0,0
CELE_Y105C5B.1205|21ur-14410,0,0
CELE_Y105C5B.373|21ur-4708,0,0
CELE_Y105C5B.912|21ur-7328,0,0
CELE_Y105C5B.1392|21ur-7975,0,0
CELE_Y105C5B.1286|21ur-13471,0,0
CELE_Y105C5B.114|21ur-4330,0,0
CELE_Y105C5B.1042|21ur-6651,0,0
CELE_Y105C5B.641|21ur-8660,0,0
CELE_Y105C5B.362|21ur-2072,0,0
CELE_Y105C5B.531|21ur-2443,0,0
CELE_Y105C5B.1113|21ur-11371,0,0
CELE_Y105C5B.878|21ur-7861,0,0
CELE_Y105C5B.164|21ur-4249,0,0
CELE_Y105C5B.917|21ur-12916,0,0
CELE_Y105C5B.80|21ur-1837,0,0
CELE_Y105C5B.1085|21ur-8497,0,0
CELE_Y105C5B.751|21ur-10828,0,0
CELE_Y105C5B.871|21ur-5531,0,0
CELE_Y105C5B.1279|21ur-11872,0,0
CELE_Y105C5B.916|21ur-8819,0,0
CELE_Y105C5B.150|21ur-4120,0,0
CELE_Y105C5B.949|21ur-13409,0,0
CELE_Y105C5B.252|21ur-445,0,0
CELE_Y105C5B.529|21ur-5305,0,0
CELE_Y105C5B.377|21ur-902,0,0
CELE_Y105C5B.324|21ur-4836,0,0
CELE_Y105C5B.323|21ur-288,0,0
CELE_Y105C5B.475|21ur-4992,0,0
CELE_Y105C5B.502|21ur-4668,0,0
CELE_Y105C5B.79|21ur-1696,0,0
CELE_Y105C5B.683|21ur-11216,0,0
CELE_Y105C5B.353|21ur-261,0,0
CELE_Y105C5B.1395|21ur-6913,0,0
CELE_Y105C5B.1025|21ur-6637,0,0
CELE_Y105C5B.206|21ur-1309,0,0
CELE_Y105C5B.297|21ur-4083,0,0
CELE_Y105C5B.957|21ur-8925,0,0
CELE_Y105C5B.673|21ur-9540,0,0
CELE_Y105C5B.555|21ur-528,0,0
CELE_Y105C5B.378|21ur-1290,0,0
CELE_Y105C5B.307|21ur-866,0,0
CELE_Y105C5B.726|21ur-10442,0,0
CELE_Y105C5B.247|21ur-560,0,0
CELE_Y105C5B.584|21ur-1720,0,0
CELE_Y105C5B.311|21ur-3645,0,0
CELE_Y105C5B.58|21ur-5274,0,0
CELE_Y105C5B.395|21ur-1868,0,0
CELE_Y105C5B.964|21ur-8779,0,0
CELE_Y105C5B.966|21ur-8781,0,0
CELE_Y105C5B.1147|21ur-11672,0,0
CELE_Y105C5B.1269|21ur-5881,0,0
CELE_Y105C5B.389|21ur-4247,0,0
CELE_Y105C5B.1111|21ur-10654,0,0
CELE_Y105C5B.848|21ur-9215,0,0
CELE_Y105C5B.116|21ur-5109,0,0
CELE_Y105C5B.87|21ur-3158,0,0
CELE_Y105C5B.1028|21ur-5575,0,0
CELE_Y105C5B.352|21ur-5020,0,0
CELE_Y105C5B.768|21ur-8536,0,0
CELE_Y105C5B.215|21ur-1237,0,0
CELE_Y105C5B.1280|21ur-13162,0,0
CELE_Y105C5B.274|21ur-545,0,0
CELE_Y105C5B.675|21ur-6098,0,0
CELE_Y105C5B.579|21ur-363,0,0
CELE_Y105C5B.470|21ur-4779,0,0
CELE_Y105C5B.686|21ur-8949,0,0
CELE_Y105C5B.999|21ur-8216,0,0
CELE_Y105C5B.1199|21ur-6308,0,0
CELE_Y105C5B.1376|21ur-10594,0,0
CELE_Y105C5B.980|21ur-9718,0,0
CELE_Y105C5B.1192|21ur-5520,0,0
CELE_Y105C5B.921|21ur-14347,0,0
CELE_Y105C5B.255|21ur-2569,0,0
CELE_Y105C5B.384|21ur-2573,0,0
CELE_Y105C5B.1251|21ur-7780,0,0
CELE_Y105C5B.318|21ur-4305,0,0
CELE_Y105C5B.1360|21ur-7619,0,0
CELE_Y105C5B.699|21ur-8777,0,0
CELE_Y105C5B.691|21ur-13025,0,0
CELE_Y105C5B.1140|21ur-6519,0,0
CELE_Y105C5B.1200|21ur-12128,0,0
CELE_Y105C5B.1391|21ur-15234,0,0
CELE_Y105C5B.1057|21ur-13837,0,0
CELE_Y105C5B.742|21ur-6369,0,0
CELE_Y105C5B.1178|21ur-6002,0,0
CELE_Y105C5B.1417|Y105C5B.1417,0,0
CELE_Y105C5B.1227|21ur-7887,0,0
CELE_Y105C5B.1119|21ur-8898,0,0
CELE_Y105C5B.865|21ur-5975,0,0
CELE_Y105C5B.78|21ur-5303,0,0
CELE_Y105C5B.507|21ur-3180,0,0
CELE_Y105C5B.337|21ur-2676,0,0
CELE_Y105C5B.469|21ur-2694,0,0
CELE_Y105C5B.1099|21ur-5772,0,0
CELE_Y105C5B.1230|21ur-6892,0,0
CELE_Y105C5B.687|21ur-8596,0,0
CELE_Y105C5B.281|21ur-61,0,0
CELE_Y105C5B.1265|21ur-10434,0,0
CELE_Y105C5B.1103|21ur-5641,0,0
CELE_Y105C5B.541|21ur-4843,0,0
CELE_Y105C5B.1282|21ur-7548,0,0
CELE_Y105C5B.154|21ur-3293,0,0
CELE_Y105C5B.909|21ur-11671,0,0
CELE_Y105C5B.496|21ur-1888,0,0
CELE_Y105C5B.1100|21ur-11864,0,0
CELE_Y105C5B.1352|21ur-6649,0,0
CELE_Y105C5B.1082|21ur-8147,0,0
CELE_Y105C5B.332|21ur-2438,0,0
CELE_Y105C5B.182|21ur-1767,0,0
CELE_Y105C5B.1044|21ur-5943,0,0
CELE_Y105C5B.749|21ur-9070,0,0
CELE_Y105C5B.887|21ur-12546,0,0
CELE_Y105C5B.581|21ur-3632,0,0
CELE_Y105C5B.1341|21ur-15208,0,0
CELE_Y105C5B.72|21ur-3478,0,0
CELE_Y105C5B.1024|21ur-10976,0,0
CELE_Y105C5B.253|21ur-1291,0,0
CELE_Y105C5B.316|21ur-484,0,0
CELE_Y105C5B.903|21ur-7032,0,0
CELE_Y105C5B.1402|21ur-6123,0,0
CELE_Y105C5B.613|21ur-13460,0,0
CELE_Y105C5B.1069|21ur-6619,0,0
CELE_Y105C5B.1260|21ur-6386,0,0
CELE_Y105C5B.1139|21ur-14545,0,0
CELE_Y105C5B.167|21ur-582,0,0
CELE_Y105C5B.806|21ur-9568,0,0
CELE_Y105C5B.862|21ur-9046,0,0
CELE_Y105C5B.997|21ur-11000,0,0
CELE_Y105C5B.747|21ur-7602,0,0
CELE_Y105C5B.1372|21ur-8276,0,0
CELE_Y105C5B.988|21ur-5504,0,0
CELE_Y105C5B.836|21ur-10502,0,0
CELE_Y105C5B.460|21ur-3634,0,0
CELE_Y105C5B.387|21ur-2505,0,0
CELE_Y105C5B.1137|21ur-14623,0,0
CELE_Y105C5B.149|21ur-2016,0,0
CELE_Y105C5B.571|21ur-3119,0,0
CELE_Y105C5B.65|21ur-5048,0,0
CELE_Y105C5B.360|21ur-4495,0,0
CELE_Y105C5B.76|21ur-505,0,0
CELE_Y105C5B.203|21ur-3699,0,0
CELE_Y105C5B.1383|21ur-15278,0,0
CELE_Y105C5B.823|21ur-9929,0,0
CELE_Y105C5B.1186|21ur-14247,0,0
CELE_Y105C5B.303|21ur-543,0,0
CELE_Y105C5B.451|21ur-111,0,0
CELE_Y105C5B.340|21ur-1437,0,0
CELE_Y105C5B.932|21ur-12063,0,0
CELE_Y105C5B.551|21ur-2305,0,0
CELE_Y105C5B.882|21ur-11782,0,0
CELE_Y105C5B.802|21ur-8938,0,0
CELE_Y105C5B.714|21ur-11952,0,0
CELE_Y105C5B.122|21ur-1976,0,0
CELE_Y105C5B.745|21ur-15126,0,0
CELE_Y105C5B.1316|21ur-12163,0,0
CELE_Y105C5B.1393|21ur-15696,0,0
CELE_Y105C5B.1294|21ur-7867,0,0
CELE_Y105C5B.945|21ur-13775,0,0
CELE_Y105C5B.837|21ur-6451,0,0
CELE_Y105C5B.695|21ur-13741,0,0
CELE_Y105C5B.53|21ur-3054,0,0
CELE_Y105C5B.851|21ur-13412,0,0
CELE_Y105C5B.1170|21ur-11810,0,0
CELE_Y105C5B.1357|21ur-11624,0,0
CELE_Y105C5B.920|21ur-8739,0,0
CELE_Y105C5B.240|21ur-3219,0,0
CELE_Y105C5B.1257|21ur-11203,0,0
CELE_Y105C5B.50|21ur-157,0,0
CELE_Y105C5B.367|21ur-4239,0,0
CELE_Y105C5B.330|21ur-848,0,0
CELE_Y105C5B.863|21ur-8310,0,0
CELE_Y105C5B.288|21ur-1010,0,0
CELE_Y105C5B.634|21ur-11233,0,0
CELE_Y105C5B.1072|21ur-6540,0,0
CELE_Y105C5B.940|21ur-11847,0,0
CELE_Y105C5B.225|21ur-2592,0,0
CELE_Y105C5B.630|21ur-11648,0,0
CELE_Y105C5B.1176|21ur-7157,0,0
CELE_Y105C5B.1031|21ur-14317,0,0
CELE_Y105C5B.910|21ur-9682,0,0
CELE_Y105C5B.952|21ur-12090,0,0
CELE_Y105C5B.662|21ur-8056,0,0
CELE_Y105C5B.645|21ur-9052,0,0
CELE_Y105C5B.1322|21ur-11545,0,0
CELE_Y105C5B.902|21ur-12604,0,0
CELE_Y105C5B.796|21ur-6387,0,0
CELE_Y105C5B.1075|21ur-13772,0,0
CELE_Y105C5B.929|21ur-7507,0,0
CELE_Y105C5B.1204|21ur-9470,0,0
CELE_Y105C5B.1217|21ur-5507,0,0
CELE_Y105C5B.618|21ur-9100,0,0
CELE_Y105C5B.432|21ur-3857,0,0
CELE_Y105C5B.144|21ur-3566,0,0
CELE_Y105C5B.1148|21ur-12820,0,0
CELE_Y105C5B.152|21ur-1447,0,0
CELE_Y105C5B.970|21ur-13943,0,0
CELE_Y105C5B.801|21ur-7535,0,0
CELE_Y105C5B.1151|21ur-13588,0,0
CELE_Y105C5B.762|21ur-10866,0,0
CELE_Y105C5B.1096|21ur-14971,0,0
CELE_Y105C5B.804|21ur-6332,0,0
CELE_Y105C5B.513|21ur-2952,0,0
CELE_Y105C5B.986|21ur-13127,0,0
CELE_Y105C5B.1359|21ur-14104,0,0
CELE_Y105C5B.176|21ur-698,0,0
CELE_Y105C5B.379|21ur-968,0,0
CELE_Y105C5B.803|21ur-11463,0,0
CELE_Y105C5B.561|21ur-1399,0,0
CELE_Y105C5B.1011|21ur-8320,0,0
CELE_Y105C5B.1126|21ur-13494,0,0
CELE_Y105C5B.284|21ur-3539,0,0
CELE_Y105C5B.627|21ur-12716,0,0
CELE_Y105C5B.1087|21ur-6430,0,0
CELE_Y105C5B.1115|21ur-5547,0,0
CELE_Y105C5B.246|21ur-3055,0,0
CELE_Y105C5B.456|21ur-1238,0,0
CELE_Y105C5B.23|Y105C5B.23,0,0
CELE_Y105C5B.718|21ur-12664,0,0
CELE_Y105C5B.1191|21ur-15528,0,0
CELE_Y105C5B.545|21ur-3766,0,0
CELE_Y105C5B.1220|21ur-13242,0,0
CELE_Y105C5B.417|21ur-91,0,0
CELE_Y105C5B.1094|21ur-7409,0,0
CELE_Y105C5B.1175|21ur-10876,0,0
CELE_Y105C5B.928|21ur-7334,0,0
CELE_Y105C5B.45|21ur-3409,0,0
CELE_Y105C5B.82|21ur-2391,0,0
CELE_Y105C5B.860|21ur-8057,0,0
CELE_Y105C5B.654|21ur-14174,0,0
CELE_Y105C5B.1120|21ur-5842,0,0
CELE_Y105C5B.746|21ur-12955,0,0
CELE_Y105C5B.1050|21ur-7816,0,0
CELE_Y105C5B.335|21ur-2737,0,0
CELE_Y105C5B.1382|21ur-5763,0,0
CELE_Y105C5B.1156|21ur-15637,0,0
CELE_Y105C5B.1351|21ur-8572,0,0
CELE_Y105C5B.283|21ur-238,0,0
CELE_Y105C5B.1219|21ur-10819,0,0
CELE_Y105C5B.33|21ur-194,0,0
CELE_Y105C5B.49|21ur-3619,0,0
CELE_Y105C5B.24|srg-63,0,0
CELE_Y105C5B.839|21ur-10198,0,0
CELE_Y105C5B.752|21ur-10152,0,0
CELE_Y105C5B.1283|21ur-7061,0,0
CELE_Y105C5B.606|21ur-5422,0,0
CELE_Y105C5B.1023|21ur-11895,0,0
CELE_Y105C5B.1180|21ur-6484,0,0
CELE_Y105C5B.1340|21ur-11863,0,0
CELE_Y105C5B.526|21ur-2845,0,0
CELE_Y105C5B.1206|21ur-10406,0,0
CELE_Y105C5B.1027|21ur-8926,0,0
CELE_Y105C5B.956|21ur-9426,0,0
CELE_Y105C5B.575|21ur-4259,0,0
CELE_Y105C5B.1248|21ur-8024,0,0
CELE_Y105C5B.1169|21ur-13149,0,0
CELE_Y105C5B.563|21ur-4449,0,0
CELE_Y105C5B.1207|21ur-7965,0,0
CELE_Y105C5B.599|21ur-2342,0,0
CELE_Y105C5B.106|21ur-2727,0,0
CELE_Y105C5B.1183|21ur-9726,0,0
CELE_Y105C5B.868|21ur-8364,0,0
CELE_Y105C5B.1344|21ur-14087,0,0
CELE_Y105C5B.115|21ur-2285,0,0
CELE_Y105C5B.756|21ur-14636,0,0
CELE_Y105C5B.244|21ur-1378,0,0
CELE_Y105C5B.208|21ur-2622,0,0
CELE_Y105C5B.1302|21ur-6988,0,0
CELE_Y105C5B.1350|21ur-14800,0,0
CELE_Y105C5B.855|21ur-9168,0,0
CELE_Y105C5B.463|21ur-5201,0,0
CELE_Y105C5B.1201|21ur-6839,0,0
CELE_Y105C5B.260|21ur-1311,0,0
CELE_Y105C5B.96|21ur-4581,0,0
CELE_Y105C5B.1006|21ur-15460,0,0
CELE_Y105C5B.480|21ur-1561,0,0
CELE_Y105C5B.870|21ur-7275,0,0
CELE_Y105C5B.1273|21ur-8685,0,0
CELE_Y105C5B.833|21ur-12626,0,0
CELE_Y105C5B.341|21ur-1595,0,0
CELE_Y105C5B.1216|21ur-6821,0,0
CELE_Y105C5B.614|21ur-14049,0,0
CELE_Y105C5B.595|21ur-450,0,0
CELE_Y105C5B.950|21ur-12613,0,0
CELE_Y105C5B.375|21ur-5410,0,0
CELE_Y105C5B.676|21ur-6041,0,0
